eventId,sourceSymbol,eventDate,mappedCik,mappingConfidence,companyName,datasetOrigin,actorFamily,stage2SealRole,trainingEligible,windowStart,windowEnd,edgarLogAvailable
GENERAL_SURGE_FIX_20190726,FIX,2019-07-26,1035983,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2019-07-16,2019-07-31,0
GENERAL_SURGE_FLD_20250919,FLD,2025-09-19,1889123,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-09-09,2025-09-24,0
GENERAL_SURGE_FLUX_20250916,FLUX,2025-09-16,1083743,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-09-06,2025-09-21,0
GENERAL_SURGE_FLXS_20240112,FLXS,2024-01-12,37472,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-01-02,2024-01-17,1
GENERAL_SURGE_FLX_20250402,FLX,2025-04-02,1858724,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-03-23,2025-04-07,1
GENERAL_SURGE_FLYU_20250409,FLYU,2025-04-09,927971,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-03-30,2025-04-14,1
GENERAL_SURGE_FLZH_20251014,FLZH,2025-10-14,1706524,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-10-04,2025-10-19,0
GENERAL_SURGE_FMS_20231011,FMS,2023-10-11,1333141,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-10-01,2023-10-16,1
GENERAL_SURGE_FND_20181101,FND,2018-11-01,1507079,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2018-10-22,2018-11-06,0
GENERAL_SURGE_FNGR_20221003,FNGR,2022-10-03,1602409,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-09-23,2022-10-08,1
GENERAL_SURGE_FNLC_20200317,FNLC,2020-03-17,765207,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-03-07,2020-03-22,0
GENERAL_SURGE_FNV_20200316,FNV,2020-03-16,1456346,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-03-06,2020-03-21,0
GENERAL_SURGE_FNWB_20200323,FNWB,2020-03-23,1556727,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-03-13,2020-03-28,0
GENERAL_SURGE_FOXA_20221017,FOXA,2022-10-17,1754301,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-10-07,2022-10-22,1
GENERAL_SURGE_FPH_20250124,FPH,2025-01-24,1574197,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-01-14,2025-01-29,1
GENERAL_SURGE_FRD_20180629,FRD,2018-06-29,39092,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2018-06-19,2018-07-04,0
GENERAL_SURGE_FRMM_20241016,FRMM,2024-10-16,1690080,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-10-06,2024-10-21,1
GENERAL_SURGE_FRPH_20200316,FRPH,2020-03-16,844059,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-03-06,2020-03-21,0
GENERAL_SURGE_FRT_20201109,FRT,2020-11-09,34903,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-10-30,2020-11-14,1
GENERAL_SURGE_FSEA_20230120,FSEA,2023-01-20,1943802,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-01-10,2023-01-25,1
GENERAL_SURGE_FSLR_20230512,FSLR,2023-05-12,1274494,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-05-02,2023-05-17,1
GENERAL_SURGE_FSTR_20240806,FSTR,2024-08-06,352825,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-07-27,2024-08-11,1
GENERAL_SURGE_FTCI_20240911,FTCI,2024-09-11,1828161,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-09-01,2024-09-16,1
GENERAL_SURGE_FTHM_20250825,FTHM,2025-08-25,1753162,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-08-15,2025-08-30,0
GENERAL_SURGE_FTK_20190111,FTK,2019-01-11,928054,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2019-01-01,2019-01-16,0
GENERAL_SURGE_FTRK_20251124,FTRK,2025-11-24,2027262,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-14,2025-11-29,0
GENERAL_SURGE_FULC_20240912,FULC,2024-09-12,1680581,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-09-02,2024-09-17,1
GENERAL_SURGE_FULT_20200317,FULT,2020-03-17,700564,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-03-07,2020-03-22,0
GENERAL_SURGE_FWONK_20200312,FWONK,2020-03-12,1560385,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-03-02,2020-03-17,0
GENERAL_SURGE_FWRG_20250506,FWRG,2025-05-06,1789940,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-04-26,2025-05-11,1
GENERAL_SURGE_FXHO_20230501,FXHO,2023-05-01,1789299,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-04-21,2023-05-06,1
GENERAL_SURGE_GALT_20250617,GALT,2025-06-17,1133416,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-07,2025-06-22,1
GENERAL_SURGE_GAME_20221212,GAME,2022-12-12,1714562,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-12-02,2022-12-17,1
GENERAL_SURGE_GBDC_20200402,GBDC,2020-04-02,1476765,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-03-23,2020-04-07,0
GENERAL_SURGE_GBR_20210128,GBR,2021-01-28,105744,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-01-18,2021-02-02,1
GENERAL_SURGE_GCL_20250919,GCL,2025-09-19,2002045,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-09-09,2025-09-24,0
GENERAL_SURGE_GCMG_20201207,GCMG,2020-12-07,1819796,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-11-27,2020-12-12,1
GENERAL_SURGE_GCTK_20230406,GCTK,2023-04-06,1506983,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-03-27,2023-04-11,1
GENERAL_SURGE_GCT_20230524,GCT,2023-05-24,1857816,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-05-14,2023-05-29,1
GENERAL_SURGE_GDC_20190201,GDC,2019-02-01,1641398,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2019-01-22,2019-02-06,0
GENERAL_SURGE_GDHG_20250325,GDHG,2025-03-25,1928340,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-03-15,2025-03-30,1
GENERAL_SURGE_GDL_20200318,GDL,2020-03-18,1378701,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-03-08,2020-03-23,0
GENERAL_SURGE_GDTC_20241204,GDTC,2024-12-04,1873093,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-11-24,2024-12-09,1
GENERAL_SURGE_GDYN_20210701,GDYN,2021-07-01,1743725,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-06-21,2021-07-06,1
GENERAL_SURGE_GD_20200312,GD,2020-03-12,40533,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-03-02,2020-03-17,0
GENERAL_SURGE_GEN_20180511,GEN,2018-05-11,849399,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2018-05-01,2018-05-16,0
GENERAL_SURGE_GEOS_20250623,GEOS,2025-06-23,1001115,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-13,2025-06-28,1
GENERAL_SURGE_GEO_20210609,GEO,2021-06-09,923796,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-05-30,2021-06-14,1
GENERAL_SURGE_GETY_20230424,GETY,2023-04-24,1898496,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-04-14,2023-04-29,1
GENERAL_SURGE_GEV_20250127,GEV,2025-01-27,1996810,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-01-17,2025-02-01,1
GENERAL_SURGE_GE_20190815,GE,2019-08-15,40545,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2019-08-05,2019-08-20,0
GENERAL_SURGE_GFI_20220531,GFI,2022-05-31,1172724,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-05-21,2022-06-05,1
GENERAL_SURGE_GGRP_20241218,GGRP,2024-12-18,1854445,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-12-08,2024-12-23,1
GENERAL_SURGE_GHM_20220208,GHM,2022-02-08,716314,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-01-29,2022-02-13,1
GENERAL_SURGE_GH_20221216,GH,2022-12-16,1576280,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-12-06,2022-12-21,1
GENERAL_SURGE_GILD_20221028,GILD,2022-10-28,882095,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-10-18,2022-11-02,1
GENERAL_SURGE_GIPR_20251003,GIPR,2025-10-03,1651721,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-09-23,2025-10-08,0
GENERAL_SURGE_GITS_20250530,GITS,2025-05-30,1911545,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-05-20,2025-06-04,1
GENERAL_SURGE_GLBS_20190311,GLBS,2019-03-11,1499780,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2019-03-01,2019-03-16,0
GENERAL_SURGE_GLE_20250910,GLE,2025-09-10,1908705,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-08-31,2025-09-15,0
GENERAL_SURGE_GLPI_20200316,GLPI,2020-03-16,1575965,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-03-06,2020-03-21,0
GENERAL_SURGE_GLSI_20220712,GLSI,2022-07-12,1799788,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-07-02,2022-07-17,1
GENERAL_SURGE_GMEX_20251201,GMEX,2025-12-01,1928581,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-21,2025-12-06,0
GENERAL_SURGE_GME_20210127,GME,2021-01-27,1326380,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-01-17,2021-02-01,1
GENERAL_SURGE_GMHS_20250829,GMHS,2025-08-29,2000530,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-08-19,2025-09-03,0
GENERAL_SURGE_GM_20180531,GM,2018-05-31,1467858,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2018-05-21,2018-06-05,0
GENERAL_SURGE_GNLN_20240812,GNLN,2024-08-12,1743745,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-08-02,2024-08-17,1
GENERAL_SURGE_GNPX_20241021,GNPX,2024-10-21,1595248,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-10-11,2024-10-26,1
GENERAL_SURGE_GNTA_20240718,GNTA,2024-07-18,1838716,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-07-08,2024-07-23,1
GENERAL_SURGE_GPN_20250417,GPN,2025-04-17,1123360,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-04-07,2025-04-22,1
GENERAL_SURGE_GRDX_20231227,GRDX,2023-12-27,1604191,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-12-17,2024-01-01,1
GENERAL_SURGE_GREEL_20221122,GREEL,2022-11-22,1844971,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-11-12,2022-11-27,1
GENERAL_SURGE_GRI_20241021,GRI,2024-10-21,1824293,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-10-11,2024-10-26,1
GENERAL_SURGE_GRNQ_20200527,GRNQ,2020-05-27,1597846,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-05-17,2020-06-01,1
GENERAL_SURGE_GRNT_20230911,GRNT,2023-09-11,1928446,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-09-01,2023-09-16,1
GENERAL_SURGE_GROV_20220617,GROV,2022-06-17,1841761,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-06-07,2022-06-22,1
GENERAL_SURGE_GRRR_20230707,GRRR,2023-07-07,1903145,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-06-27,2023-07-12,1
GENERAL_SURGE_GRWG_20200813,GRWG,2020-08-13,1604868,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-08-03,2020-08-18,1
GENERAL_SURGE_GSAT_20250211,GSAT,2025-02-11,1366868,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-02-01,2025-02-16,1
GENERAL_SURGE_GSIT_20230512,GSIT,2023-05-12,1126741,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-05-02,2023-05-17,1
GENERAL_SURGE_GSK_20200316,GSK,2020-03-16,1131399,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-03-06,2020-03-21,0
GENERAL_SURGE_GSM_20181127,GSM,2018-11-27,1639877,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2018-11-17,2018-12-02,0
GENERAL_SURGE_GSUN_20240507,GSUN,2024-05-07,1826376,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-04-27,2024-05-12,1
GENERAL_SURGE_GTBP_20240520,GTBP,2024-05-20,109657,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-05-10,2024-05-25,1
GENERAL_SURGE_GTY_20200318,GTY,2020-03-18,1052752,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-03-08,2020-03-23,0
GENERAL_SURGE_GT_20220211,GT,2022-02-11,42582,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-02-01,2022-02-16,1
GENERAL_SURGE_GURE_20251205,GURE,2025-12-05,885462,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-25,2025-12-10,0
GENERAL_SURGE_GUTS_20250926,GUTS,2025-09-26,1572616,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-09-16,2025-10-01,0
GENERAL_SURGE_GVHGF_20250305,GVHGF,2025-03-05,1892274,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-02-23,2025-03-10,1
GENERAL_SURGE_GWAV_20240516,GWAV,2024-05-16,1589149,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-05-06,2024-05-21,1
GENERAL_SURGE_GWW_20180124,GWW,2018-01-24,277135,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2018-01-14,2018-01-29,0
GENERAL_SURGE_GYRE_20220523,GYRE,2022-05-23,1124105,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-05-13,2022-05-28,1
GENERAL_SURGE_HAIN_20250915,HAIN,2025-09-15,910406,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-09-05,2025-09-20,0
GENERAL_SURGE_HAL_20200309,HAL,2020-03-09,45012,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-02-28,2020-03-14,0
GENERAL_SURGE_HAS_20191022,HAS,2019-10-22,46080,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2019-10-12,2019-10-27,0
GENERAL_SURGE_HAYW_20220728,HAYW,2022-07-28,1834622,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-07-18,2022-08-02,1
GENERAL_SURGE_HBAN_20230313,HBAN,2023-03-13,49196,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-03-03,2023-03-18,1
GENERAL_SURGE_HBT_20241106,HBT,2024-11-06,775215,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-10-27,2024-11-11,1
GENERAL_SURGE_HCAI_20250909,HCAI,2025-09-09,1958399,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-08-30,2025-09-14,0
GENERAL_SURGE_HCAT_20220805,HCAT,2022-08-05,1636422,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-07-26,2022-08-10,1
GENERAL_SURGE_HCTI_20250612,HCTI,2025-06-12,1839285,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-06-02,2025-06-17,1
GENERAL_SURGE_HHH_20190627,HHH,2019-06-27,1981792,LOW,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2019-06-17,2019-07-02,0
GENERAL_SURGE_HIG_20210318,HIG,2021-03-18,874766,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-03-08,2021-03-23,1
GENERAL_SURGE_HIHO_20200803,HIHO,2020-08-03,1026785,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-07-24,2020-08-08,1
GENERAL_SURGE_HII_20250206,HII,2025-02-06,1501585,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-01-27,2025-02-11,1
GENERAL_SURGE_HIMS_20240227,HIMS,2024-02-27,1773751,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-02-17,2024-03-03,1
GENERAL_SURGE_HKIT_20240208,HKIT,2024-02-08,1742341,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-01-29,2024-02-13,1
GENERAL_SURGE_HLIT_20190710,HLIT,2019-07-10,851310,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2019-06-30,2019-07-15,0
GENERAL_SURGE_HL_20210201,HL,2021-02-01,719413,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-01-22,2021-02-06,1
GENERAL_SURGE_HNST_20230316,HNST,2023-03-16,1530979,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-03-06,2023-03-21,1
GENERAL_SURGE_HOG_20201027,HOG,2020-10-27,793952,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-10-17,2020-11-01,1
GENERAL_SURGE_HON_20200312,HON,2020-03-12,773840,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-03-02,2020-03-17,0
GENERAL_SURGE_HOOD_20220329,HOOD,2022-03-29,1783879,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-03-19,2022-04-03,1
GENERAL_SURGE_HPAI_20250723,HPAI,2025-07-23,2001699,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-07-13,2025-07-28,0
GENERAL_SURGE_HPE_20240605,HPE,2024-06-05,1645590,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-05-26,2024-06-10,1
GENERAL_SURGE_HPP_20241220,HPP,2024-12-20,1482512,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-12-10,2024-12-25,1
GENERAL_SURGE_HPQ_20220407,HPQ,2022-04-07,47217,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-03-28,2022-04-12,1
GENERAL_SURGE_HRB_20180613,HRB,2018-06-13,12659,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2018-06-03,2018-06-18,0
GENERAL_SURGE_HST_20201109,HST,2020-11-09,1070750,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-10-30,2020-11-14,1
GENERAL_SURGE_HTCO_20250514,HTCO,2025-05-14,1928948,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-05-04,2025-05-19,1
GENERAL_SURGE_HTCR_20230523,HTCR,2023-05-23,1892322,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-05-13,2023-05-28,1
GENERAL_SURGE_HTGC_20200316,HTGC,2020-03-16,1280784,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-03-06,2020-03-21,0
GENERAL_SURGE_HUBC_20231009,HUBC,2023-10-09,1905660,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-09-29,2023-10-14,1
GENERAL_SURGE_HUBS_20240710,HUBS,2024-07-10,1404655,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-06-30,2024-07-15,1
GENERAL_SURGE_HUDI_20230428,HUDI,2023-04-28,1791725,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2023-04-18,2023-05-03,1
GENERAL_SURGE_HUMA_20241220,HUMA,2024-12-20,1818382,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-12-10,2024-12-25,1
GENERAL_SURGE_HUM_20220106,HUM,2022-01-06,49071,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-12-27,2022-01-11,1
GENERAL_SURGE_HUN_20190808,HUN,2019-08-08,1307954,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2019-07-29,2019-08-13,0
GENERAL_SURGE_HWBK_20200317,HWBK,2020-03-17,893847,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2020-03-07,2020-03-22,0
GENERAL_SURGE_HWH_20250902,HWH,2025-09-02,1897245,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-08-23,2025-09-07,0
GENERAL_SURGE_HWKN_20240801,HWKN,2024-08-01,46250,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2024-07-22,2024-08-06,1
GENERAL_SURGE_HWM_20180430,HWM,2018-04-30,4281,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2018-04-20,2018-05-05,0
GENERAL_SURGE_HXHX_20251119,HXHX,2025-11-19,1936817,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-11-09,2025-11-24,0
GENERAL_SURGE_HYFT_20210722,HYFT,2021-07-22,1715925,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-07-12,2021-07-27,1
GENERAL_SURGE_HYPD_20250606,HYPD,2025-06-06,1682639,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-05-27,2025-06-11,1
GENERAL_SURGE_IAG_20221220,IAG,2022-12-20,1203464,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2022-12-10,2022-12-25,1
GENERAL_SURGE_IBG_20250402,IBG,2025-04-02,1924482,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-03-23,2025-04-07,1
GENERAL_SURGE_IBKR_20250310,IBKR,2025-03-10,1381197,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2025-02-28,2025-03-15,1
GENERAL_SURGE_IBM_20211021,IBM,2021-10-21,51143,HIGH,,V19_V20_DEVELOPMENT,,DEVELOPMENT_OR_PRIOR_SEAL,1,2021-10-11,2021-10-26,1
